Throughput;TPS
10.316603899002075;1.3176061402555521e-08
14.126784443855286;2.5724691309751255e-08
17.913453022638958;3.827332121694699e-08
21.166677236557007;5.082195112414272e-08
25.686484003067015;6.337058103133845e-08
29.897743185361225;7.591921093853418e-08
36.46899202891758;8.846784084572992e-08
36.53775942325592;1.0101647075292566e-07
38.82102860344781;1.1356510066012139e-07
41.302803659439085;1.261137305673171e-07
