1274757993.3127;0.0
1274757995.0837;0.0
1274757995.3202;0.2
1274757996.9605;0.0
1274757998.7881;0.0
1274757998.8878;0.0
1274757999.8082;0.0
1274757999.9023;0.0
1274758001.197;0.0
1274758003.0113;0.0
1274758006.0162;0.0
1274758004.0587;0.0
1274758005.6979;0.0
1274758003.9388;0.0
1274758007.6366;0.0
1274758010.6084;0.0
1274758011.207;0.0
1274758011.8885;0.0
1274758012.6149;0.0
1274758014.6155;0.0
1274758015.0089;0.0
1274758016.5682;0.0
1274758017.6491;0.0
1274758017.9658;0.0
1274758019.4045;0.0
1274758020.5829;0.0
1274758022.62;0.0
1274758022.9794;0.0
1274758023.9985;0.0
1274758025.597;0.0
1274758027.059;0.0
1274758027.6132;0.0
1274758029.6251;0.0
1274758032.5626;0.0
1274758033.6565;0.0
1274758035.6323;0.0
1274758037.8419;0.0
1274758038.0884;0.0
1274758038.3793;0.0
1274758040.0558;0.0
1274758042.5356;0.0
1274758042.7325;0.0
1274758043.6462;0.0
1274758043.6684;0.0
1274758045.61;0.0
1274758047.6595;0.0
1274758051.5581;0.0
1274758052.3822;0.0
1274758054.0399;0.0
1274758056.0083;0.0
1274758056.8692;0.0
1274758057.012;0.0
1274758061.2416;0.0
1274758061.8115;0.0
1274758062.077;0.0
1274758062.5645;0.0
1274758064.933;0.0
1274758066.5465;0.0
1274758066.6142;0.0
1274758069.113;0.0
1274758070.6848;0.0
1274758070.7972;0.0
1274758072.4968;0.0
1274758073.2138;0.0
1274758074.7262;0.0
1274758074.8246;0.0
1274758077.2322;0.0
1274758077.3829;0.0
1274758077.7424;0.0
1274758078.6286;0.0
1274758079.9018;0.0
1274758080.1402;0.0
1274758081.6527;0.0
1274758082.0378;0.0
1274758082.6876;0.0
1274758083.3236;0.0
1274758083.6841;0.0
1274758084.5435;0.0
1274758085.4273;0.0
1274758085.5444;0.0
1274758087.2606;0.0
1274758088.222;0.0
1274758089.9452;0.0
1274758090.19;0.0
1274758091.1589;0.0
1274758091.406;0.0
1274758093.5592;0.0
1274758093.6278;0.0
1274758094.1461;0.0
1274758094.2224;0.0
1274758095.6968;0.2
1274758095.8286;0.2
1274758097.7992;0.2
1274758097.9976;0.2
1274758099.1468;0.2
1274758099.5016;0.2
1274758101.7885;0.0
1274758102.7866;0.0
1274758105.0403;0.0
1274758107.5372;0.0
1274758110.0333;0.0
1274758110.9478;0.0
1274758111.4313;0.0
1274758112.4594;0.0
1274758110.1623;0.0
1274758110.3878;0.0
1274758116.4633;0.0
1274758116.5928;0.0
1274758117.9198;0.0
1274758119.9899;0.0
1274758120.3881;0.0
1274758120.6306;0.0
1274758124.4028;0.0
1274758127.7212;0.0
1274758129.4379;0.0
1274758129.6478;0.0
1274758129.7828;0.0
1274758130.484;0.0
1274758131.867;0.0
1274758132.3173;0.0
1274758134.1176;0.0
1274758135.0224;0.0
1274758135.618;0.0
1274758137.0517;0.0
1274758137.5004;0.0
1274758140.4283;0.0
1274758141.225;0.0
1274758144.2159;0.0
1274758147.9478;0.0
1274758149.2757;0.0
1274758149.6926;0.0
1274758149.9021;0.0
1274758151.8401;0.0
1274758153.5965;0.0
1274758156.1874;0.0
1274758156.5552;0.0
1274758160.9882;0.0
1274758161.2731;0.0
1274758146.7147;0.0
1274758162.4146;0.0
1274758163.7807;0.0
1274758167.7976;0.0
1274758168.181;0.0
1274758171.0621;0.0
1274758171.7915;0.0
1274758174.2849;0.0
1274758174.8569;0.0
1274758176.3868;0.0
1274758181.3862;0.0
1274758181.7429;0.0
1274758182.2184;0.0
1274758184.018;0.0
1274758187.6274;0.0
1274758188.504;0.0
1274758191.179;0.0
1274758191.8937;0.0
1274758194.5292;0.0
1274758195.2718;0.0
1274758195.5728;0.0
1274758196.29;0.0
1274758177.7357;0.0
1274758197.1242;0.0
1274758197.2554;0.0
1274758197.5624;0.0
1274758198.7794;0.0
1274758199.1541;0.0
1274758199.2466;0.0
1274758201.3125;0.0
1274758202.1048;0.0
1274758203.2592;0.2
1274758203.612;0.2
1274758203.6883;0.0
1274758205.136;0.0
1274758206.7572;0.0
1274758207.1701;0.0
1274758210.807;0.0
1274758210.896;0.0
1274758213.0344;0.0
1274758214.3555;0.0
1274758215.1317;0.0
1274758215.7021;0.0
